timestamp,price,market_cap,volume,coin
1780192804491,73947.08282622244,1481782584928.1426,18698420588.93628,bitcoin
1780196446996,73964.96159780983,1481982855695.4038,19226964299.60339,bitcoin
1780200051666,74044.26528775951,1483763648730.0112,18036129182.0158,bitcoin
1780203654306,74090.7911820739,1484355268384.5042,17776943950.652477,bitcoin
1780207264178,73959.32784866802,1481896648623.7192,17149551139.78528,bitcoin
1780210862877,73950.51602071009,1481723658315.494,16365648678.555048,bitcoin
1780214445172,73771.70365286582,1478247891942.721,16730749856.09106,bitcoin
1780218035131,73836.47422326881,1479344862686.0186,17422786082.350803,bitcoin
1780221673076,73735.32639822178,1477412311944.577,17051919929.80511,bitcoin
1780225200841,73777.55592280244,1477731982105.572,17213767888.06703,bitcoin
1780228863884,73856.28538196295,1479734082428.9502,16801098664.071327,bitcoin
1780232427379,73807.57929483295,1478853702083.2812,16998639123.486134,bitcoin
1780236036121,73762.76278542812,1477681734290.0925,16491839884.335268,bitcoin
1780239646021,73524.85711770532,1474261869279.7205,16726287835.029413,bitcoin
1780243259307,73547.48551983605,1473587678111.2043,15862754693.48583,bitcoin
1780246849232,73425.39840959723,1471015269777.2412,16232170155.438738,bitcoin
1780250442778,73587.49530597204,1474456131128.0564,16018226908.136051,bitcoin
1780254048467,73522.96535084966,1472771280316.6565,16165875269.879448,bitcoin
1780257643553,73457.31960126235,1471841711952.407,15545335884.693003,bitcoin
1780261243659,73638.60211812168,1475627252740.8071,16313499293.437212,bitcoin
1780264848327,73773.5878451807,1478427404925.822,16946302254.332924,bitcoin
1780268402441,73876.60588468595,1480239178163.1516,16862863420.165442,bitcoin
1780272082489,73570.21708273572,1474445599875.9988,17503868565.224197,bitcoin
1780275650060,73797.23146758995,1478648781304.4658,17147438413.11645,bitcoin
1780279260079,73223.84734520393,1467485122173.3,17580368362.8426,bitcoin
1780282894135,73683.50449016532,1476425938162.8198,17622571381.309563,bitcoin
1780286466269,73648.95999568363,1475552934035.8894,18128916559.025787,bitcoin
1780290037198,73457.98254562725,1471129818353.2146,19112463013.623745,bitcoin
1780293603512,73258.64989797205,1467986132958.1008,19300190420.71216,bitcoin
1780297226023,73022.22591311394,1463040245344.948,19885568950.882668,bitcoin
1780300828685,72720.45685389063,1457251350407.7551,20905252889.590466,bitcoin
1780304467526,72803.2998427692,1458758783989.466,21595799485.28525,bitcoin
1780308047300,72791.34886625511,1458488178838.2559,21849094464.378826,bitcoin
1780311676451,72661.72960466995,1455865603830.16,23555946401.644505,bitcoin
1780315215034,72393.50490980071,1451080954966.4277,25191652417.32064,bitcoin
1780318864737,72121.5042474048,1445114175881.7356,28474716425.299603,bitcoin
1780322423681,71565.27763686831,1432569650317.6382,33873861547.956905,bitcoin
1780326041955,71370.97144566885,1429800332276.8105,37120625940.40243,bitcoin
1780329620219,70980.94428936618,1422602237134.1348,40328165856.43917,bitcoin
1780333243962,71444.9494361865,1431173592869.1921,43271151026.06768,bitcoin
1780336818975,71590.27965912364,1435512818415.1821,46946039298.73116,bitcoin
1780340458162,71426.04625445513,1431055997906.8027,47199480545.94737,bitcoin
1780344047115,71477.23635876295,1432170687938.112,47540914396.21766,bitcoin
1780347616867,71357.87221552467,1429782191469.5593,49295273468.52348,bitcoin
1780351210467,70961.43860445131,1420899500718.6292,49955190242.17546,bitcoin
1780354841177,71348.66693075797,1428213334564.2612,50678466468.59892,bitcoin
1780358481869,71320.09989733889,1428639591393.555,51782374300.17677,bitcoin
1780362047160,71192.44061761745,1426535113694.7856,50969729854.885826,bitcoin
1780365602028,70674.10440972645,1417528524621.5327,51424956313.74731,bitcoin
1780369240666,70674.80956731385,1415809080290.634,52453369991.863754,bitcoin
1780372854165,70843.70785372073,1419543544422.3022,51866898715.9229,bitcoin
1780376456606,70691.15966467188,1417168185551.1995,53705435641.210976,bitcoin
1780380035057,70214.16564960449,1406943074527.0532,50946354528.90044,bitcoin
1780383667976,70000.21398988042,1401579763988.9897,52918924596.87405,bitcoin
1780387235516,70030.71612208706,1403810258025.7266,54642337865.54893,bitcoin
1780390810749,69693.37351195673,1396517931835.7578,55715365291.0464,bitcoin
1780394408674,69306.63700406029,1389291438211.3699,54598107865.495186,bitcoin
1780398053903,69578.00514153196,1394222671456.0667,55632161356.53696,bitcoin
1780401639917,69420.75178246271,1391774171214.1658,56439129024.41821,bitcoin
1780405251408,68980.48546837036,1382600530925.9756,56473076332.07834,bitcoin
1780408850339,68675.1626071005,1376377620839.933,55135508060.53403,bitcoin
1780412451973,67930.07409871208,1362791843594.4294,58135032689.11772,bitcoin
1780416082047,67191.73015711248,1345615454419.2126,60009923300.21696,bitcoin
1780419624023,67362.14205456393,1349817732286.7993,60703209011.014404,bitcoin
1780423250152,67404.07411111722,1349774513194.1958,58012872502.166626,bitcoin
1780426835593,67237.49694150225,1344064473296.6567,60512455282.362465,bitcoin
1780430450321,67136.44638471157,1344836406671.327,63871300299.46279,bitcoin
1780434052139,67516.11124047743,1353082133782.1074,65904521651.15144,bitcoin
1780437654965,67506.15240585305,1351936706745.4668,63414540525.517044,bitcoin
1780441249247,66315.56201635316,1328829109585.7002,64827880300.34651,bitcoin
1780444848541,66694.75326849708,1337278659577.241,66505250049.06765,bitcoin
1780448408102,66904.28033960726,1340881042170.3992,66916162242.03115,bitcoin
1780452033811,66837.48168582759,1339240435917.1592,63512316189.60828,bitcoin
1780455628639,66537.19525872204,1335066797874.4402,62535329686.21284,bitcoin
1780459277993,65748.90161657339,1317805655900.2673,64465258765.78182,bitcoin
1780462867684,66372.87729551546,1329769622614.9263,65302101257.3557,bitcoin
1780466440103,67269.89806999358,1347358215489.1882,61605727685.88722,bitcoin
1780470068161,66909.54150769791,1342179528035.8801,61797592195.508766,bitcoin
1780473605942,67140.16922883953,1345556666722.6936,61419476136.35319,bitcoin
1780477257355,66933.36097066435,1341387121847.764,61243970812.86159,bitcoin
1780480872957,67022.31101694723,1343024706244.8894,57861902136.55537,bitcoin
1780484439574,67188.43003131494,1346250215080.5864,56537620134.00586,bitcoin
1780488021343,66977.29313650142,1342106649619.1663,57476753792.16436,bitcoin
1780491601129,66995.05270697792,1342591370698.5955,55748557759.093185,bitcoin
1780495265438,66787.44899622556,1339431282020.546,55695747783.93276,bitcoin
1780498829310,66773.00251408429,1337682989917.3657,52519140370.38052,bitcoin
1780502476584,66021.94863941765,1324017166067.867,50857315514.351265,bitcoin
1780506070070,65968.79694833071,1321465200719.5847,50615653646.43509,bitcoin
1780509655495,65889.62293347699,1318456794345.89,50297718132.803,bitcoin
1780513261333,65964.97305565678,1322029550334.627,49849328368.8218,bitcoin
1780516837368,65357.46528836223,1308502276524.6775,47927063363.40637,bitcoin
1780520436580,64879.65513355368,1299763221234.0273,48465882738.918564,bitcoin
1780524039726,65671.24348348453,1314389751312.399,49051116991.64279,bitcoin
1780527616589,64813.38289563199,1298382652205.811,48027515239.63143,bitcoin
1780531227834,64021.88915867498,1282892747601.9075,47109696433.67548,bitcoin
1780534838197,63155.43270867277,1263587083860.4727,49943671534.234604,bitcoin
1780538431637,62114.887626138094,1245381883034.6758,53245890435.977325,bitcoin
1780542063861,63156.12673184157,1265602826866.0642,58641133559.16053,bitcoin
1780545658700,64273.24836698033,1287357903838.101,59388068069.288216,bitcoin
1780549206857,64303.610991445654,1289110055609.9194,59394179074.37375,bitcoin
1780552843323,63877.100437640045,1279995081040.9075,59082548780.37969,bitcoin
1780556451869,63969.861077072135,1281831363808.0632,57685286628.36288,bitcoin
1780560036644,63609.23962456499,1274793896736.115,58514064106.34301,bitcoin
1780563662353,63562.82491603272,1273138475513.1816,60146112912.55948,bitcoin
1780567205689,63116.395422335314,1262954116058.8472,54708012491.79671,bitcoin
1780570833811,62388.618859522845,1248351748804.9578,63057909675.9774,bitcoin
1780574401343,62450.80905208616,1251338327174.181,65383169174.130196,bitcoin
1780578056605,63671.58499621012,1275666043291.5718,67102134819.72619,bitcoin
1780581651986,64009.791802204076,1279043371286.2651,68655503618.49395,bitcoin
1780585244791,63870.93213050547,1279139277132.8262,68913959991.57082,bitcoin
1780588859157,63902.43300939559,1275980095201.4995,61351402785.228745,bitcoin
1780592461690,63515.997510119945,1272755439340.628,66720802275.56205,bitcoin
1780596049531,63455.380634760535,1270366133309.0513,67208325467.96258,bitcoin
1780599658245,63778.125947749315,1278124467755.4004,68980904696.55365,bitcoin
1780603259197,63570.97734057268,1272760472363.9768,68280303687.737656,bitcoin
1780606838053,63540.57039825781,1272861926658.04,67429091568.97346,bitcoin
1780610441688,63243.8582040147,1269166437380.9614,59884629852.355095,bitcoin
1780614049016,63661.25254140083,1274173215104.5916,66678509429.311646,bitcoin
1780617640568,63796.2543917893,1277535354121.537,65428213201.18904,bitcoin
1780621250477,63380.11051713282,1270979713080.384,61851975199.25036,bitcoin
1780624815688,63307.94041654308,1269070593929.3696,58981310278.67993,bitcoin
1780628422034,62563.106314788616,1253987337975.474,53961272026.07619,bitcoin
1780632078819,62650.54773800535,1256711347633.916,52493285246.02763,bitcoin
1780635653366,63384.29445196668,1266075080492.0088,52083015424.086174,bitcoin
1780639260546,62373.71848187581,1254004951402.2195,52220815934.47231,bitcoin
1780642825101,61877.241195372124,1240659582280.191,56203860689.71437,bitcoin
1780646453037,62930.428692593974,1260180616760.8196,58192897672.70779,bitcoin
1780650017812,62394.09363525867,1248575348882.5005,57286020440.45399,bitcoin
1780653613361,62783.274232285476,1258669894225.523,56850644511.3191,bitcoin
1780657272496,62492.06747682221,1251671064804.143,53902656118.05505,bitcoin
1780660838830,61971.075991069585,1242641576833.3464,53372790963.45457,bitcoin
1780664459512,61909.86088936547,1240236848137.1062,52905075550.23181,bitcoin
1780668069642,60758.42527146145,1224160003402.217,47431225383.34856,bitcoin
1780671670814,60787.48456481218,1216736502103.131,56256236746.444115,bitcoin
1780675277858,60465.2518621624,1212998386855.344,58800425642.61828,bitcoin
1780678876858,61400.834034237996,1229561364304.7053,64129392921.08163,bitcoin
1780682472528,60761.4584135615,1217592351285.228,65396833498.67196,bitcoin
1780686018277,59353.42034890553,1190631302031.4949,67035560890.29416,bitcoin
1780689660959,60317.1980969419,1207072430624.4487,69787130711.81224,bitcoin
1780693209064,61633.1025067623,1233551747882.3057,71870667805.48528,bitcoin
1780696848826,61643.666878418364,1236443769254.1055,72157451094.67967,bitcoin
1780700435042,61658.390515035404,1238186155099.5073,74462352496.27461,bitcoin
1780704029699,60921.79441516493,1221126222047.2139,74296044994.81367,bitcoin
1780707649014,61271.40244548539,1227784758452.873,75281293239.80736,bitcoin
1780711250248,61080.8546109545,1224424025287.1638,74756824408.21376,bitcoin
1780714851159,60951.51530057916,1221386971205.0388,74133803245.32048,bitcoin
1780718412748,60670.4415940172,1216299326911.853,72664768968.70132,bitcoin
1780722059114,60073.171592618724,1203246375445.7175,74354016328.25218,bitcoin
1780725658154,60915.06975241639,1220250145380.6675,75473784787.68011,bitcoin
1780729250944,60742.468959847494,1218216431948.0354,71738686409.87427,bitcoin
1780732853484,60977.17981505444,1222035101047.5808,68404906405.49515,bitcoin
1780736442821,61282.9313998945,1228085676282.7795,68094562683.383865,bitcoin
1780740018022,60966.96489309166,1221763680071.5164,66879588814.96836,bitcoin
1780743653682,60522.4177580613,1212816601275.352,66653384506.35496,bitcoin
1780747248156,60766.97161805294,1219929146818.475,66260763619.52895,bitcoin
1780750856416,61010.48847465796,1223986280516.4548,66248992599.22139,bitcoin
1780754409758,60783.60690260497,1217845435579.739,62275314385.51294,bitcoin
1780758027814,60801.25071653321,1220024063247.3328,58259180584.155106,bitcoin
1780761662475,60787.40516761303,1217424446359.3687,53970894832.280815,bitcoin
1780765248959,60717.331369021034,1216156695035.9456,48890045925.82174,bitcoin
1780768836782,60544.17676509025,1212595759462.6023,47010175346.89991,bitcoin
1780772450488,60632.13314693318,1213819206670.5085,44443843122.85558,bitcoin
1780776057904,60600.08126481232,1214511205149.6091,40896614833.70195,bitcoin
1780779636419,60702.280740364564,1215598488984.1682,38019798814.51786,bitcoin
1780783249532,60747.38643397402,1217630298842.026,36607429165.81208,bitcoin
1780786832555,60583.529858700254,1214464885010.1614,33530268915.92528,bitcoin
1780790441943,60861.88012897632,1219858358359.3782,31865516854.60977,bitcoin
1780794049706,60761.620629732344,1217425063449.0964,31390359124.08674,bitcoin
1780797646667,61471.63828191639,1231831839015.3516,32256691294.888466,bitcoin
1780801239301,61492.783358280816,1232259707174.1665,31924110232.074383,bitcoin
1780804840103,61664.738019211065,1235213093351.7815,31711510482.912384,bitcoin
1780808445744,61867.507645404425,1239763001555.8228,30121672892.13611,bitcoin
1780812073537,61731.036831240555,1237033617661.4336,27529151704.530968,bitcoin
1780815669540,62108.17618467483,1243252493150.8713,28487758257.649216,bitcoin
1780819260879,62354.65926384663,1249295204820.8777,27466280592.366096,bitcoin
1780822829706,62799.61706024372,1258655913344.3591,29182330317.248116,bitcoin
1780826467608,62515.786540524714,1252894812843.9434,29792040772.1243,bitcoin
1780830019410,62356.89936048305,1250323052552.0454,29605574346.202435,bitcoin
1780833642023,62592.24803571717,1254110999863.2852,28801695517.301414,bitcoin
1780837257655,61899.44056352343,1238657042795.2305,30233142819.867867,bitcoin
1780840834998,61708.48517537129,1236995057585.957,31546437717.5973,bitcoin
1780844414691,61869.12182419518,1239761247293.594,31264186152.76023,bitcoin
1780848046444,62040.156956288505,1242792462706.3198,30645650176.757065,bitcoin
1780851671565,62019.38150876778,1242430543799.5007,30994960323.034576,bitcoin
1780855214102,62139.10458449485,1245227285885.7222,31161308372.260654,bitcoin
1780858828087,62065.13471974559,1243977132449.415,30891056150.722263,bitcoin
1780862403269,61277.73988404787,1228725641279.3054,31454470640.116173,bitcoin
1780866030661,61896.18584598038,1239597419754.8237,31697291434.398968,bitcoin
1780869642009,61736.49926860991,1236663132066.4521,31706967980.23535,bitcoin
1780873209544,62898.83562473381,1261008793847.6675,36631051849.65809,bitcoin
1780876850798,63254.57215050675,1266954887605.9854,37684637505.908424,bitcoin
1780880451746,63591.55171282999,1274405372555.6091,38276122711.68593,bitcoin
1780884074744,63135.73442175301,1265269128650.5198,38495226213.38881,bitcoin
1780887621420,63092.973825538276,1263985048610.4934,38579004717.36076,bitcoin
1780891245095,63097.738678422604,1264610051558.6765,37951096512.06866,bitcoin
1780894842467,62746.110994682225,1258078422212.3503,38146869789.60116,bitcoin
1780898451458,62686.89031970495,1256215811318.6108,36932801321.268745,bitcoin
1780902033130,62955.75468147986,1261581749566.039,36104715957.479744,bitcoin
1780905633105,63263.6371523138,1266885454191.702,36000754271.90601,bitcoin
1780909214041,63105.120267771585,1263206401240.8855,35539847474.44662,bitcoin
1780912850451,63430.00505978389,1270694609340.1265,34962851631.33051,bitcoin
1780916447288,63090.98170944541,1264129452848.105,33837562800.55523,bitcoin
1780920046655,63416.52653265283,1270789809055.3784,35559436841.632286,bitcoin
1780923644859,63784.417012630474,1277943885124.4365,36136770033.3675,bitcoin
1780927249040,63717.79786623143,1276690729719.0708,37048002465.80039,bitcoin
1780930812000,63975.150617444626,1281209642794.0825,37200761548.85971,bitcoin
1780934477599,63731.845419079924,1278661354285.439,39355293498.214645,bitcoin
1780938076293,63455.42095436701,1272594605391.7336,40051190836.834694,bitcoin
1780941652793,63486.55749595917,1271834212953.0286,40184767228.59978,bitcoin
1780945215721,63426.94217807585,1271543810665.66,40608481093.42863,bitcoin
1780948819434,63364.111069051134,1270221446603.2937,39702865668.97874,bitcoin
1780952444477,63429.52697889757,1270897367480.8232,39337709323.297615,bitcoin
1780956073717,63758.168414545864,1276973135707.8372,40100450230.635,bitcoin
1780959634400,63404.5448567149,1268915948290.2502,36335658287.621925,bitcoin
1780963224671,63078.44049480062,1263134225700.3467,34027346085.709057,bitcoin
1780966858143,62521.10105576993,1253151625780.8843,35708087215.441185,bitcoin
1780970432267,62764.01753232251,1257597369537.4368,34558223242.49932,bitcoin
1780974001920,62824.67788347735,1258711450887.358,33492759459.62244,bitcoin
1780977665530,62839.35254293068,1258199609162.9485,35083672803.4588,bitcoin
1780981225851,63231.29657420249,1267405054284.042,34963973541.87083,bitcoin
1780984831236,63309.01004093081,1268690273779.2822,34971464344.98196,bitcoin
1780988440097,63246.48358224153,1267380126421.9824,34362549354.37042,bitcoin
1780992068006,63164.25608395359,1265599948434.6252,34368648876.82275,bitcoin
1780995639897,62823.55164337146,1258988947378.1077,34871263397.32057,bitcoin
1780999227131,62688.51554928853,1255476574921.2798,35025226955.83535,bitcoin
1781002869453,62762.48564583781,1257706429392.5896,34341796522.776283,bitcoin
1781006400318,62681.14701021562,1254828884394.301,34439998252.50587,bitcoin
1781010049573,62538.666070313615,1253329795980.617,31714108973.75095,bitcoin
1781013621636,62332.828912384895,1249139463883.564,31491964382.8103,bitcoin
1781017244752,61419.43726564442,1228840765417.1433,33556267725.012115,bitcoin
1781020838378,61108.39138911923,1223764923996.9631,33384134977.594242,bitcoin
1781024428711,61363.11019490096,1227591473912.4116,36394659153.78141,bitcoin
1781028053996,61681.90858983838,1235872234253.0063,37432113283.330894,bitcoin
1781031600683,61757.899290796486,1237540468126.5857,39050024947.6522,bitcoin
1781035268617,62024.58648570189,1242474607220.534,40133599167.206474,bitcoin
1781038820122,62075.32494378098,1243915982601.1887,40493185383.265785,bitcoin
1781042418167,61678.19932637624,1235925745759.1145,39986775410.48205,bitcoin
1781046034813,61649.10953241255,1235490910239.9185,40907286157.71864,bitcoin
1781049649563,61658.28493108778,1235619251709.8699,40351944339.76323,bitcoin
1781053241230,61839.77059178349,1238087336495.0105,35590843949.55395,bitcoin
1781056846372,61668.9816840662,1236867351168.691,39224471990.69125,bitcoin
1781060448967,61292.9080724835,1226948821409.8464,34784324996.22589,bitcoin
1781064052150,61496.93202019679,1232105595496.1729,39043827886.198105,bitcoin
1781067664945,61223.551579718725,1226711827029.1885,37630626536.51604,bitcoin
1781071227435,61303.38099989141,1228762126739.4285,37136505367.702896,bitcoin
1781074842647,61425.66499549835,1230867299683.7947,36878782454.3302,bitcoin
1781078442486,61647.38692586603,1235686521672.905,36892830082.419624,bitcoin
1781082066790,61216.832016828615,1226955711550.9114,36332811877.65614,bitcoin
1781085614303,61283.353538509014,1228575091694.159,37083498257.378746,bitcoin
1781089246993,61344.54188670831,1228900898889.6162,32938921258.32129,bitcoin
1781092839627,60996.128040922595,1222318664042.1863,37371223117.53051,bitcoin
1781096436332,61584.534192559164,1234877860941.751,37463324043.63415,bitcoin
1781100064066,62075.453827768506,1244421297002.1484,38211427459.31139,bitcoin
1781103665273,61980.755226660855,1239269899457.4097,36246411690.99696,bitcoin
1781107246222,62623.647434555314,1255598074976.8687,35343028343.61833,bitcoin
1781110830129,62133.14107393966,1243838525869.8623,32588199773.124073,bitcoin
1781114442865,61927.62470820218,1240408463177.5457,31228889905.18619,bitcoin
1781118030483,61806.87304374298,1238143751917.4448,29169771681.313698,bitcoin
1781121618371,61941.027330796045,1241250565526.87,29503451635.871143,bitcoin
1781125242199,61719.94638874202,1235873923737.9722,29107022849.897587,bitcoin
1781128837845,61230.51600625681,1226712552865.2268,27937338294.5288,bitcoin
1781132412767,61356.371009591996,1229862229471.1147,27677366535.73575,bitcoin
1781136052585,61464.23949995995,1231644986919.7432,26894274640.9804,bitcoin
1781139602338,61803.34636963933,1238071420708.1516,28096891938.334606,bitcoin
1781143229731,62171.234316802744,1245550735749.571,27114603611.52225,bitcoin
1781146808321,62116.95254207385,1245026188025.9026,27904341530.603283,bitcoin
1781150413284,62662.389097257146,1255806909730.978,29066427682.32216,bitcoin
1781154013383,62649.995463096144,1256009387742.0002,29921154907.86923,bitcoin
1781157660582,62583.47363710605,1254578639527.2073,28936081070.201954,bitcoin
1781161222049,62706.43743519868,1256412442938.0774,29486403764.018787,bitcoin
1781164822576,62646.07013470698,1255355583709.6414,28596918389.144608,bitcoin
1781168435166,62860.019279567176,1259711911347.919,29008458509.454456,bitcoin
1781172039874,62854.72263200298,1259714524458.153,29494421812.20247,bitcoin
1781175610193,63079.36499333171,1263920644101.533,29968977952.792385,bitcoin
1781179263236,63058.39424840454,1263777302545.2053,28691524403.710526,bitcoin
1781182849224,62961.683346341044,1261362934011.772,29276910376.16438,bitcoin
1781186407346,62989.67386103632,1262113367900.447,29649368260.855606,bitcoin
1781190046762,62721.453316968335,1257585127541.2903,29692574012.99051,bitcoin
1781193651421,62640.73151783662,1255417856262.2434,28655530716.475903,bitcoin
1781197219374,62522.238666573896,1253086894729.114,27839813901.613747,bitcoin
1781200814142,63428.66958227789,1271201875713.0474,29876340485.618935,bitcoin
1781204430271,63430.60629621195,1271607531228.242,30349819572.448414,bitcoin
1781208018284,63576.83681249627,1274190580100.221,30257489877.283104,bitcoin
1781211614034,63331.14667252403,1269249297557.0183,30505001235.562824,bitcoin
1781215244172,63428.355598163755,1271170406955.3083,30069857575.429752,bitcoin
1781218849560,63477.65630121868,1272494116161.0903,30267763001.454388,bitcoin
1781222425651,63552.30087011473,1273718877820.8484,30075017169.00082,bitcoin
1781226022501,63580.00819320512,1274993117021.6956,30700519865.329685,bitcoin
1781229640010,63342.485741978475,1269339461071.141,30288591557.329338,bitcoin
1781233204089,63506.29080858776,1272750968186.7795,30351764590.682972,bitcoin
1781236852892,63434.98694269971,1271347315579.0796,28499721095.005096,bitcoin
1781240429279,63619.2683507374,1275034266216.0457,29501945053.9868,bitcoin
1781244057605,63292.28300432518,1268691909268.3547,29854487357.431934,bitcoin
1781247624873,62906.10966879114,1260189419069.3152,29353945994.354675,bitcoin
1781251227651,63021.359958826964,1262448646510.4592,30242141263.469803,bitcoin
1781254860064,63389.801358006895,1270504531704.626,29148048900.173885,bitcoin
1781258403081,63724.00769013387,1277576444711.0127,29955062295.653984,bitcoin
1781262062043,63636.603117999526,1275203274693.6677,31042490960.34866,bitcoin
1781265646079,63730.623656376774,1277696992271.1885,28993341136.896328,bitcoin
1781269253494,63405.206177959175,1270479916541.2083,29444572703.54519,bitcoin
1781272855295,63105.325352929416,1263992142179.6267,29007789762.097626,bitcoin
1781276460314,63898.78747971838,1279722024764.587,30012577449.70678,bitcoin
1781280056109,63625.06317356082,1275534408048.8713,31238617225.640114,bitcoin
1781283656789,63917.73346484142,1280536763249.09,31211626658.267307,bitcoin
1781287214416,63811.24925829858,1278690541024.3765,30033982675.156715,bitcoin
1781290841090,63677.0960776868,1277084184529.1216,29365572058.934742,bitcoin
1781294454562,63582.806131574594,1274318912077.1372,27626365532.441948,bitcoin
1781298042966,63427.61776228317,1270938406983.036,27654533599.18116,bitcoin
1781301672098,63453.028203198715,1271562093668.4807,27697365842.193512,bitcoin
1781305206592,63474.25336205742,1272148731279.7297,28605379981.620632,bitcoin
1781308825891,63532.49559512626,1273335583670.5435,27890220902.84803,bitcoin
1781312445160,63597.02203692289,1274522477827.755,27348543031.38551,bitcoin
1781316012531,63775.20757588661,1278122444804.7354,27119319304.054073,bitcoin
1781319655042,63608.14534923633,1274063671949.4268,26849360930.012856,bitcoin
1781323229678,63505.788873048805,1272905254646.0771,26988949597.031452,bitcoin
1781326804079,63487.16345110324,1273639492953.3845,26410402972.630558,bitcoin
1781330466090,63513.93729161154,1272912733200.9111,26275121427.724415,bitcoin
1781334069276,63694.29154869962,1276367482777.424,25788629335.69943,bitcoin
1781337626846,63781.418199130865,1278308019560.3582,24545369781.17679,bitcoin
1781341236730,63779.54391634056,1278181359264.6118,24130020739.228912,bitcoin
1781344867063,63717.365517844344,1277086942249.7,23429604465.507217,bitcoin
1781348469161,63796.66628118353,1278433095551.05,22624623537.99819,bitcoin
1781352061945,63926.68507690926,1280818780077.2363,22566978831.21114,bitcoin
1781355636067,64126.18861050401,1285500199585.8057,22477117051.37717,bitcoin
1781359251062,64060.27402849239,1283545198508.582,22418223969.0595,bitcoin
1781362817220,64184.39547780278,1286475989834.8735,20539968863.79592,bitcoin
1781366457389,64270.750199011265,1288112654233.854,18206549926.42191,bitcoin
1781370009304,63964.556061772084,1282159368306.7812,18940786252.94306,bitcoin
1781373609461,63944.08714863861,1281465497287.548,18670245926.987377,bitcoin
1781377242046,64115.78119423838,1284968905172.6494,17684969113.66242,bitcoin
1781380844188,64278.03702009804,1288394890876.4863,17411032441.332897,bitcoin
1781384441682,64246.54794773648,1287603962585.683,17231554576.319828,bitcoin
1781388041933,64449.72820590796,1292166583624.1846,18279739264.722393,bitcoin
1781391645275,64437.99982792179,1291546194319.9507,17417662170.274048,bitcoin
1781395230014,64415.22089619007,1290893015744.259,17498661749.40878,bitcoin
1781398850140,64514.75328561332,1292960054434.5664,18222409920.5123,bitcoin
1781402423345,64561.23046799117,1294499050779.748,17787907895.830257,bitcoin
1781406048145,64472.06685587077,1292204090463.3064,17732859674.229183,bitcoin
1781409633456,64510.53014880548,1292829168254.5388,18401934725.804775,bitcoin
1781413238003,64353.64117555976,1289821263397.9836,17791017614.105995,bitcoin
1781416830501,64331.793700305214,1289287650717.4258,17400249970.569588,bitcoin
1781420438908,64253.568988831044,1287730247015.2603,18687672571.20528,bitcoin
1781424045637,64397.3738759612,1290699552270.2363,18780545473.12691,bitcoin
1781427645567,64425.782631157344,1291487786444.4875,18027222867.424946,bitcoin
1781431216426,64574.26111468874,1294180314686.0374,17973117984.587337,bitcoin
1781434837512,64492.72780715823,1292779182644.1929,18522039255.708366,bitcoin
1781438423897,64524.82045656817,1293426332175.0654,17866821275.567646,bitcoin
1781442046571,64294.67183468997,1288627046098.1692,17105982025.395994,bitcoin
1781445651313,64287.823273260045,1288547824856.9866,16726554687.230736,bitcoin
1781449219336,63922.43468259581,1281166542053.202,17589297265.707092,bitcoin
1781452834620,64006.579338015246,1283046215735.9734,18170591327.301056,bitcoin
1781456453813,63917.72656499487,1281265223800.41,16606186409.158642,bitcoin
1781460015879,63691.244044291685,1276440570714.104,17200861525.593914,bitcoin
1781463634301,63774.73223241228,1277986347461.278,17152376278.559813,bitcoin
1781467211965,63759.51013798688,1277913690235.2817,16237047028.666521,bitcoin
1781470837554,63987.738180436216,1282778565711.5647,16426284403.35928,bitcoin
1781474442156,65311.25348726413,1309229783645.9575,20051074348.186028,bitcoin
1781478048515,65347.35215463668,1310550606886.7524,21832056200.82116,bitcoin
1781481634363,65713.6235604093,1317085172262.3992,22887575559.512203,bitcoin
1781485238725,65593.97025078039,1314519442652.8938,23117835118.115356,bitcoin
1781488805510,65460.46466949333,1311976772068.3271,23256669382.520496,bitcoin
1781492443746,65412.919906986936,1311054796252.1616,23411190428.65575,bitcoin
1781496056768,65874.8516420869,1321005569581.4983,24628088458.60504,bitcoin
1781499631102,65624.31317183514,1315275920987.9219,24813110486.87043,bitcoin
1781503231084,65811.95187227325,1318970239035.6174,25182892339.394688,bitcoin
1781506843167,65789.45846041392,1319310083080.1597,24947892676.92827,bitcoin
1781510475860,65620.13052244934,1315221191915.3176,26318464277.800903,bitcoin
1781514027143,65647.1556706323,1315764696145.3596,25895012524.059765,bitcoin
1781517670084,65547.09575903144,1313741275815.4683,26361245507.053257,bitcoin
1781521225139,65859.39810736204,1320016820898.2705,24853797677.810177,bitcoin
1781524873461,66176.6769963115,1326548521081.658,28956400481.33757,bitcoin
1781528404561,66529.06791842816,1333435026064.144,30672494105.195755,bitcoin
1781532071642,66428.78654700873,1331197099125.5762,32426657974.500637,bitcoin
1781535618967,66586.24781846616,1335135150284.5605,33652762532.3353,bitcoin
1781539225207,67203.74322201993,1346998568498.7656,34644887260.5046,bitcoin
1781542847846,67153.08380931441,1345891267470.9438,35638863507.25581,bitcoin
1781546474485,66828.6012908173,1339444300268.53,36799500913.19533,bitcoin
1781550050796,66769.46335691397,1338884330347.0227,37413883606.26227,bitcoin
1781553632991,66550.76685016969,1335085348554.1587,39083643135.70449,bitcoin
1781557257389,66491.03224606764,1332715282812.3564,38961712274.23712,bitcoin
